4.83,9.27,64.41
4.88,9.1,65.11
4.93,8.93,65.88
4.95,8.7,66.21
4.96,8.45,66.42
5.03,8.29,67.36
5,7.97,67.03
1.5,2.15,20.25
1.49,2.06,20.1
1.51,2,20.39
1.48,1.88,19.96
1.5,1.83,20.31
1.43,1.67,19.38
1.45,1.6,19.59
1.39,1.46,18.82
1.44,1.44,19.47
1.42,1.35,19.29
1.42,1.26,19.21
1.4,1.17,19.02
1.4,1.1,19.01
1.39,1.01,18.91
1.39,0.94,18.93
1.45,0.9,19.68
1.43,0.81,19.46
1.36,0.7,18.51
1.39,0.63,18.88
1.38,0.56,18.81
1.37,0.48,18.62
1.38,0.41,18.85
1.34,0.32,18.22
1.34,0.25,18.28
1.36,0.18,18.47
1.35,0.11,18.43
1.35,0.03,18.38
1.35,-0.03,18.35
1.33,-0.1,18.16
1.34,-0.18,18.19
1.34,-0.25,18.27
1.36,-0.33,18.55
1.34,-0.39,18.24
1.34,-0.47,18.27
1.34,-0.54,18.3
1.33,-0.61,18.14
1.32,-0.68,18
1.33,-0.76,18.15
1.36,-0.85,18.53
1.36,-0.92,18.44
1.32,-0.96,17.93
1.34,-1.05,18.19
1.33,-1.11,18.06
1.33,-1.18,18.02
1.32,-1.25,17.92
1.33,-1.33,18.09
1.34,-1.41,18.09
1.35,-1.5,18.32
1.36,-1.58,18.34
1.34,-1.63,18.13
1.32,-1.68,17.86
1.32,-1.75,17.84
1.32,-1.82,17.82
1.31,-1.88,17.71
1.3,-1.93,17.5
3.82,13.23,51.82
3.82,13,51.89
3.86,12.9,52.49
3.87,12.74,52.83
3.93,12.71,53.76
3.89,12.34,53.23
4.03,12.56,55.28
4.04,12.37,55.58
4.06,12.19,55.93
4.11,12.1,56.69
4.16,12.03,57.55
4.06,11.49,56.19
4.15,11.52,57.6
4.2,11.41,58.35
4.26,11.33,59.25
4.21,10.96,58.68
4.32,11,60.29
4.38,10.89,61.15
4.41,10.71,61.66
4.36,10.35,61.07
4.44,10.29,62.31
4.43,10,62.2
4.42,9.73,62.17
4.52,9.7,63.67
4.48,9.35,63.11
4.58,9.3,64.66
4.55,8.98,64.31
4.61,8.83,65.14
4.67,8.68,66.14
4.72,8.49,66.79
4.76,8.3,67.47
4.76,8.02,67.49
0,0.01,0.12
1.35,2.05,19.3
1.39,2.03,19.88
1.44,2.02,20.63
1.45,1.95,20.72
1.4,1.8,20.01
1.37,1.69,19.64
1.38,1.61,19.69
1.35,1.51,19.35
1.37,1.44,19.57
1.34,1.34,19.28
1.33,1.25,19.08
1.31,1.16,18.77
1.31,1.09,18.86
1.32,1.02,19.02
1.34,0.96,19.28
1.31,0.86,18.88
1.31,0.78,18.83
1.3,0.71,18.76
1.3,0.63,18.75
1.31,0.56,18.87
1.3,0.48,18.66
1.31,0.41,18.87
1.25,0.32,18.05
1.27,0.25,18.29
1.28,0.18,18.46
1.27,0.1,18.36
1.28,0.03,18.41
1.28,-0.03,18.38
1.26,-0.1,18.19
1.32,-0.18,18.99
1.27,-0.25,18.25
1.31,-0.33,18.87
1.26,-0.39,18.21
1.27,-0.47,18.3
1.26,-0.54,18.17
1.27,-0.61,18.29
1.27,-0.69,18.25
1.29,-0.77,18.59
1.26,-0.83,18.14
1.24,-0.88,17.84
1.26,-0.97,18.18
1.26,-1.04,18.12
1.26,-1.12,18.12
1.25,-1.18,17.99
1.26,-1.26,18.06
1.26,-1.33,18.07
1.26,-1.4,18.04
1.26,-1.48,18.09
1.26,-1.54,17.98
1.25,-1.61,17.9
1.25,-1.68,17.9
1.25,-1.75,17.86
1.25,-1.82,17.83
1.23,-1.87,17.55
1.22,-1.93,17.44
1.22,-1.98,17.31
3.61,13.26,51.98
3.61,13.05,52.11
3.64,12.91,52.55
3.76,13.11,54.42
3.64,12.49,52.86
3.74,12.59,54.37
3.7,12.25,53.95
3.82,12.4,55.76
3.77,11.99,55.03
3.84,11.99,56.17
3.93,12.04,57.65
3.9,11.72,57.36
3.92,11.52,57.64
3.86,11.13,56.94
3.96,11.17,58.46
4.03,11.12,59.56
4.09,11.05,60.58
4.08,10.76,60.44
4.12,10.61,61.13
4.14,10.42,61.54
4.15,10.2,61.78
4.13,9.91,61.61
4.25,9.91,63.35
4.23,9.62,63.16
4.24,9.39,63.41
4.26,9.18,63.82
4.36,9.11,65.29
4.39,8.92,65.86
4.44,8.76,66.73
4.42,8.44,66.41
4.46,8.25,67.1
4.47,8,67.36
4.52,7.8,68.06
1.37,2.12,20.73
1.36,2.02,20.62
1.35,1.92,20.43
1.31,1.78,19.84
1.3,1.69,19.74
1.29,1.61,19.63
1.27,1.5,19.32
1.3,1.45,19.72
1.28,1.35,19.42
1.25,1.25,19.02
1.25,1.18,19.12
1.26,1.1,19.15
1.24,1.01,18.91
1.3,0.98,19.84
1.28,0.89,19.57
1.27,0.8,19.32
1.23,0.71,18.78
1.24,0.64,18.92
1.22,0.55,18.71
1.24,0.48,18.9
1.24,0.41,18.97
1.21,0.33,18.48
1.18,0.25,18.04
1.21,0.18,18.46
1.21,0.11,18.44
1.22,0.03,18.6
1.2,-0.03,18.42
1.2,-0.1,18.33
1.21,-0.18,18.46
1.17,-0.24,17.92
1.19,-0.32,18.18
1.19,-0.39,18.17
1.2,-0.47,18.35
1.2,-0.54,18.29
1.2,-0.62,18.32
1.18,-0.68,18.03
1.2,-0.76,18.4
1.19,-0.83,18.2
1.21,-0.91,18.44
1.18,-0.96,17.94
1.18,-1.04,18.07
1.19,-1.12,18.16
1.19,-1.19,18.14
1.18,-1.26,18.03
1.19,-1.33,18.05
1.2,-1.42,18.26
1.17,-1.45,17.77
1.18,-1.54,17.88
1.17,-1.6,17.84
1.18,-1.68,17.85
1.17,-1.74,17.77
1.19,-1.84,18.03
1.16,-1.87,17.58
1.16,-1.94,17.56
1.16,-2,17.46
1.16,-2.07,17.49
3.4,13.3,52.16
3.4,13.08,52.29
3.43,12.97,52.83
3.43,12.74,52.88
3.46,12.64,53.51
3.56,12.77,55.17
3.54,12.46,54.91
3.61,12.47,56.07
3.52,11.95,54.85
3.64,12.11,56.77
3.64,11.87,56.85
3.61,11.55,56.55
3.55,11.13,55.68
3.62,11.12,56.89
3.7,11.12,58.23
3.7,10.88,58.3
3.69,10.6,58.18
3.82,10.74,60.35
3.87,10.61,61.15
3.81,10.22,60.39
3.86,10.09,61.14
3.96,10.1,62.86
3.9,9.69,61.97
4.02,9.73,63.91
3.95,9.3,62.84
4,9.18,63.86
4.09,9.11,65.31
4.05,8.76,64.71
4.15,8.71,66.4
4.13,8.4,66.17
4.25,8.37,68.15
4.3,8.19,68.98
4.26,7.83,68.37
1.19,2.04,19.25
1.27,2.09,20.43
1.29,2.04,20.8
1.26,1.91,20.29
1.23,1.79,19.9
1.23,1.71,19.88
1.2,1.59,19.45
1.21,1.52,19.56
1.21,1.45,19.62
1.21,1.36,19.55
1.24,1.32,20.19
1.17,1.17,19.02
1.16,1.09,18.92
1.17,1.02,19.09
1.17,0.95,19.09
1.17,0.87,19
1.18,0.79,19.12
1.16,0.71,18.87
1.16,0.63,18.85
1.16,0.56,18.81
1.15,0.48,18.8
1.17,0.41,19.1
1.1,0.32,17.95
1.14,0.25,18.53
1.15,0.18,18.66
1.14,0.11,18.5
1.14,0.03,18.57
1.14,-0.03,18.54
1.14,-0.11,18.49
1.2,-0.19,19.48
1.13,-0.25,18.35
1.1,-0.31,17.86
1.12,-0.39,18.23
1.13,-0.47,18.4
1.12,-0.54,18.22
1.13,-0.62,18.43
1.11,-0.68,18.12
1.13,-0.76,18.35
1.1,-0.82,17.94
1.13,-0.91,18.3
1.12,-0.98,18.26
1.12,-1.05,18.17
1.12,-1.12,18.14
1.12,-1.19,18.14
1.12,-1.26,18.13
1.11,-1.32,17.93
1.09,-1.38,17.71
1.11,-1.47,18.02
1.1,-1.53,17.85
1.11,-1.61,17.96
1.11,-1.68,17.92
1.11,-1.75,17.87
1.1,-1.82,17.81
1.09,-1.87,17.6
1.1,-1.95,17.72
1.09,-2.01,17.61
1.09,-2.08,17.54
1.09,-2.15,17.55
3.16,13.2,51.79
3.21,13.19,52.73
3.22,13,52.98
3.23,12.81,53.23
3.23,12.6,53.37
3.28,12.59,54.39
3.26,12.26,54.05
3.26,12.05,54.23
3.36,12.17,55.91
3.37,11.98,56.21
3.36,11.7,56.08
3.35,11.45,56.06
3.47,11.62,58.18
3.4,11.16,57.14
3.5,11.22,58.79
3.55,11.14,59.72
3.56,10.92,59.96
3.57,10.72,60.29
3.62,10.63,61.29
3.59,10.28,60.75
3.54,9.91,60.09
3.65,9.94,61.91
3.57,9.48,60.67
3.73,9.66,63.54
3.74,9.42,63.73
3.78,9.26,64.49
3.83,9.13,65.44
3.84,8.89,65.7
3.83,8.59,65.53
3.91,8.5,66.95
3.93,8.27,67.36
3.92,7.98,67.21
3.92,7.71,67.29
1.03,1.89,17.8
1.32,2.32,22.7
1.21,2.04,20.83
1.2,1.94,20.71
1.14,1.77,19.7
1.14,1.7,19.79
1.13,1.6,19.57
1.14,1.53,19.7
1.14,1.46,19.77
1.18,1.43,20.55
1.13,1.28,19.59
1.1,1.17,19.06
1.1,1.1,19.11
1.09,1.01,18.95
1.1,0.95,19.08
1.1,0.87,19.05
1.09,0.79,19.02
1.09,0.71,19.02
1.08,0.63,18.84
1.09,0.56,18.99
1.08,0.48,18.76
1.1,0.41,19.1
1.09,0.33,18.93
1.05,0.25,18.31
1.07,0.18,18.72
1.06,0.11,18.56
1.07,0.03,18.74
1.07,-0.03,18.68
1.05,-0.1,18.38
1.04,-0.18,18.13
1.04,-0.25,18.14
1.03,-0.32,17.93
1.04,-0.39,18.11
1.06,-0.47,18.44
1.06,-0.54,18.4
1.06,-0.62,18.44
1.05,-0.69,18.26
1.05,-0.76,18.3
1.07,-0.85,18.63
1.04,-0.9,18.12
1.04,-0.97,18.12
1.05,-1.05,18.23
1.05,-1.12,18.2
1.04,-1.19,18.13
1.05,-1.26,18.14
1.04,-1.33,18.02
1,-1.35,17.36
1.01,-1.43,17.55
1.03,-1.53,17.89
1.03,-1.61,17.87
1.03,-1.67,17.81
1.04,-1.76,17.93
1.04,-1.83,17.95
1.04,-1.9,17.94
1.04,-1.97,17.91
1.03,-2.02,17.7
1.03,-2.09,17.68
1.05,-2.21,18.02
1.05,-2.29,18.1
2.91,13.26,51.09
2.96,13.29,52.16
2.99,13.21,52.85
2.98,12.93,52.73
2.99,12.77,53.07
3.02,12.66,53.64
3.08,12.66,54.74
3.06,12.36,54.52
3.08,12.23,55.04
3.02,11.76,54.07
3.14,12,56.3
3.07,11.5,55.15
3.2,11.74,57.52
3.26,11.71,58.64
3.25,11.44,58.59
3.22,11.11,58.24
3.27,11.03,59.16
3.23,10.67,58.59
3.28,10.59,59.57
3.3,10.41,60.02
3.34,10.28,60.77
3.38,10.15,61.58
3.4,9.97,62.12
3.32,9.47,60.6
3.43,9.54,62.77
3.5,9.47,64.05
3.53,9.28,64.65
3.57,9.13,65.48
3.57,8.86,65.49
3.6,8.68,66.25
3.59,8.39,66.1
3.7,8.36,68.08
3.73,8.15,68.71
3.69,7.8,68.11
1.07,2.02,19.83
1.11,2.02,20.65
1.06,1.86,19.76
1.08,1.8,20.09
1.05,1.67,19.46
1.04,1.59,19.44
1.05,1.52,19.53
1.1,1.51,20.57
1.06,1.37,19.72
1.03,1.26,19.15
1.03,1.18,19.19
1.02,1.1,19.06
1.04,1.04,19.35
1.02,0.94,19.01
0.98,0.84,18.39
1.03,0.8,19.3
1.01,0.71,18.83
1.02,0.64,19.15
1.02,0.57,19.16
1.01,0.48,18.88
1.02,0.41,19.13
1.02,0.34,19.08
1.01,0.26,18.87
1.01,0.18,18.93
0.99,0.11,18.63
1,0.03,18.79
0.99,-0.03,18.63
0.99,-0.11,18.55
1,-0.18,18.82
0.97,-0.25,18.24
0.97,-0.32,18.12
0.97,-0.39,18.25
0.98,-0.47,18.4
0.99,-0.55,18.53
0.98,-0.62,18.39
0.98,-0.68,18.25
0.98,-0.76,18.42
0.99,-0.85,18.58
1,-0.92,18.67
0.98,-0.98,18.27
0.98,-1.05,18.22
0.97,-1.12,18.16
0.98,-1.2,18.27
0.95,-1.24,17.76
0.96,-1.32,17.94
0.95,-1.37,17.69
0.98,-1.5,18.3
0.96,-1.54,17.95
0.97,-1.62,18.01
0.96,-1.68,17.9
0.95,-1.72,17.58
0.98,-1.85,18.15
0.97,-1.91,18.01
0.97,-1.99,18.06
0.99,-2.09,18.24
0.98,-2.16,18.21
0.99,-2.23,18.21
1,-2.33,18.38
0.97,-2.35,17.97
2.74,13.48,51.96
2.75,13.31,52.27
2.74,13.08,52.36
2.78,13.03,53.13
2.8,12.89,53.62
2.77,12.53,53.12
2.78,12.35,53.44
2.81,12.25,54.07
2.85,12.2,54.93
2.89,12.17,55.94
2.89,11.91,55.92
2.87,11.6,55.65
2.98,11.82,57.96
3.02,11.73,58.79
2.99,11.39,58.39
3.04,11.33,59.43
3.05,11.12,59.68
3.02,10.78,59.23
3.05,10.64,59.89
3.14,10.67,61.57
3.08,10.24,60.61
3.11,10.07,61.15
3.11,9.83,61.25
3.12,9.64,61.68
3.2,9.6,63.16
3.27,9.56,64.73
3.22,9.16,63.82
3.29,9.1,65.3
3.32,8.9,65.87
3.32,8.64,65.93
3.33,8.4,66.24
3.37,8.24,67.13
3.36,7.93,66.86
3.41,7.79,68.08
3.41,7.51,68.06
0.94,1.92,18.83
1.03,2.02,20.6
1.02,1.92,20.47
1.01,1.83,20.39
0.99,1.7,19.82
0.98,1.6,19.64
0.97,1.51,19.48
1,1.48,20.1
0.98,1.37,19.7
0.95,1.25,19.12
0.96,1.19,19.41
0.94,1.09,19.01
0.96,1.04,19.38
0.95,0.95,19.16
0.93,0.86,18.82
0.94,0.79,19.06
0.94,0.71,18.92
0.94,0.64,18.98
0.94,0.56,19.12
0.95,0.49,19.13
0.95,0.41,19.13
0.94,0.34,19.08
0.93,0.26,18.76
0.95,0.19,19.3
0.92,0.11,18.72
0.93,0.03,18.77
0.92,-0.03,18.56
0.92,-0.11,18.63
0.92,-0.18,18.7
0.9,-0.25,18.2
0.9,-0.32,18.27
0.9,-0.39,18.27
0.91,-0.47,18.35
0.91,-0.55,18.46
0.91,-0.62,18.46
0.92,-0.7,18.55
0.92,-0.78,18.68
0.9,-0.82,18.11
0.92,-0.92,18.61
0.93,-1.01,18.84
0.91,-1.06,18.38
0.9,-1.12,18.13
0.89,-1.18,17.99
0.89,-1.25,18.04
0.9,-1.34,18.22
0.89,-1.4,18
0.91,-1.49,18.24
0.89,-1.54,17.96
0.89,-1.61,17.93
0.89,-1.68,17.93
0.89,-1.75,17.92
0.9,-1.85,18.14
0.93,-1.97,18.61
0.91,-2.01,18.27
0.91,-2.08,18.21
0.91,-2.16,18.26
0.91,-2.23,18.18
0.91,-2.3,18.16
0.9,-2.34,17.91
0.9,-2.41,17.87
2.49,13.36,51.52
2.54,13.39,52.62
2.51,13.02,52.15
2.56,13.03,53.19
2.53,12.67,52.73
2.55,12.56,53.28
2.61,12.6,54.5
2.57,12.21,53.89
2.61,12.14,54.71
2.65,12.1,55.66
2.66,11.92,55.99
2.75,12.1,58.06
2.69,11.61,56.95
2.73,11.54,57.83
2.74,11.33,58.1
2.74,11.11,58.28
2.81,11.12,59.68
2.78,10.77,59.21
2.81,10.66,60.03
2.8,10.35,59.72
2.82,10.19,60.3
2.84,10.03,60.92
2.85,9.8,61.1
2.91,9.76,62.5
2.96,9.66,63.62
2.96,9.41,63.72
2.98,9.21,64.2
3.05,9.17,65.84
3.05,8.9,65.9
3.05,8.63,65.87
3.07,8.41,66.34
3.06,8.11,66.14
3.08,7.92,66.8
3.21,7.96,69.54
3.18,7.33,69.01
0.87,1.93,18.92
0.95,2.02,20.66
0.93,1.91,20.37
0.92,1.8,20.09
0.93,1.74,20.28
0.92,1.64,20.13
0.9,1.53,19.74
0.91,1.46,19.85
0.89,1.36,19.51
0.88,1.27,19.33
0.89,1.19,19.42
0.88,1.11,19.31
0.89,1.04,19.44
0.85,0.93,18.71
0.85,0.85,18.66
0.84,0.77,18.49
0.86,0.71,18.97
0.87,0.64,19.16
0.87,0.57,19.17
0.87,0.49,19.14
0.87,0.41,19.18
0.86,0.33,18.85
0.86,0.26,18.92
0.87,0.19,19.2
0.87,0.11,19.16
0.85,0.03,18.75
0.85,-0.03,18.78
0.84,-0.11,18.57
0.85,-0.18,18.64
0.84,-0.25,18.41
0.84,-0.33,18.5
0.84,-0.4,18.43
0.84,-0.47,18.51
0.84,-0.55,18.52
0.84,-0.62,18.51
0.84,-0.7,18.58
0.85,-0.77,18.67
0.83,-0.83,18.32
0.85,-0.93,18.73
0.84,-0.99,18.52
0.84,-1.06,18.37
0.83,-1.13,18.32
0.82,-1.18,18.06
0.81,-1.24,17.84
0.85,-1.36,18.56
0.83,-1.41,18.18
0.85,-1.53,18.72
0.82,-1.54,17.93
0.82,-1.62,18.03
0.82,-1.68,17.96
0.83,-1.77,18.14
0.83,-1.85,18.18
0.84,-1.95,18.35
0.84,-2.01,18.26
0.84,-2.08,18.24
0.85,-2.2,18.56
0.84,-2.23,18.2
0.86,-2.36,18.62
0.85,-2.4,18.33
0.82,-2.4,17.8
0.83,-2.49,17.92
2.31,13.36,52.52
2.32,13.18,52.81
2.32,12.92,52.76
2.36,12.95,53.88
2.36,12.7,53.9
2.38,12.59,54.48
2.38,12.35,54.56
2.41,12.3,55.45
2.44,12.2,56.12
2.4,11.78,55.37
2.45,11.78,56.56
2.43,11.45,56.18
2.51,11.62,58.26
2.48,11.22,57.56
2.54,11.24,59
2.55,11.08,59.51
2.55,10.84,59.62
2.53,10.5,59.17
2.57,10.44,60.25
2.63,10.42,61.68
2.59,10.02,60.84
2.62,9.86,61.48
2.62,9.64,61.73
2.69,9.62,63.35
2.75,9.57,64.84
2.68,9.09,63.34
2.76,9.09,65.24
2.8,8.93,66.12
2.79,8.64,65.98
2.8,8.4,66.27
2.89,8.39,68.45
2.85,8.02,67.66
2.85,7.75,67.79
0.85,2.06,20.25
0.86,2.02,20.69
0.86,1.92,20.51
0.85,1.83,20.42
0.83,1.71,19.93
0.85,1.66,20.32
0.81,1.51,19.47
0.81,1.43,19.45
0.82,1.37,19.67
0.8,1.26,19.26
0.81,1.2,19.45
0.8,1.11,19.3
0.81,1.04,19.47
0.8,0.96,19.37
0.79,0.86,19.01
0.79,0.79,18.93
0.78,0.71,18.85
0.78,0.63,18.9
0.79,0.57,19.16
0.79,0.49,19.14
0.79,0.41,19.17
0.78,0.33,18.84
0.77,0.25,18.51
0.82,0.19,19.89
0.78,0.11,18.75
0.78,0.03,18.81
0.77,-0.03,18.64
0.77,-0.11,18.6
0.84,-0.2,20.21
0.76,-0.25,18.45
0.76,-0.32,18.46
0.76,-0.4,18.32
0.76,-0.47,18.44
0.77,-0.55,18.54
0.77,-0.62,18.5
0.77,-0.69,18.47
0.77,-0.77,18.66
0.8,-0.87,19.18
0.78,-0.93,18.75
0.76,-0.98,18.39
0.76,-1.05,18.3
0.76,-1.13,18.4
0.76,-1.19,18.25
0.75,-1.25,17.95
0.78,-1.37,18.69
0.76,-1.42,18.34
0.77,-1.5,18.44
0.75,-1.54,17.95
0.75,-1.62,18.01
0.75,-1.69,18.07
0.75,-1.76,18.04
0.8,-1.96,19.23
0.82,-2.07,19.5
0.77,-2.01,18.29
0.77,-2.09,18.28
0.78,-2.2,18.58
0.78,-2.27,18.56
0.78,-2.36,18.63
0.74,-2.29,17.54
0.77,-2.46,18.22
0.78,-2.56,18.44
0.78,-2.64,18.41
2.04,13.25,51.14
2.05,13.06,51.34
2.08,13.08,52.42
2.1,12.98,53.01
2.12,12.87,53.6
2.13,12.7,53.9
2.16,12.63,54.69
2.15,12.35,54.58
2.19,12.37,55.79
2.2,12.19,56.12
2.2,11.93,56.07
2.22,11.8,56.68
2.2,11.49,56.4
2.24,11.44,57.39
2.29,11.46,58.8
2.28,11.19,58.74
2.35,11.25,60.45
2.31,10.83,59.55
2.3,10.55,59.42
2.3,10.32,59.6
2.38,10.43,61.77
2.33,9.97,60.58
2.42,10.08,62.88
2.42,9.81,62.87
2.37,9.35,61.61
2.42,9.3,63.04
2.47,9.26,64.57
2.45,8.92,64.08
2.52,8.89,65.83
2.53,8.68,66.35
2.54,8.43,66.55
2.53,8.13,66.3
2.53,7.88,66.51
2.63,7.91,69.16
0.79,2.04,20.83
0.78,1.92,20.53
0.77,1.83,20.46
0.76,1.72,20.04
0.75,1.62,19.83
0.75,1.54,19.88
0.75,1.47,20.06
0.73,1.34,19.33
0.73,1.28,19.55
0.73,1.2,19.53
0.73,1.12,19.47
0.73,1.04,19.46
0.72,0.95,19.26
0.71,0.87,19.03
0.71,0.78,18.86
0.72,0.72,19.23
0.72,0.64,19.23
0.72,0.57,19.2
0.72,0.49,19.2
0.72,0.41,19.18
0.71,0.34,19.08
0.75,0.27,20.04
0.71,0.18,18.9
0.7,0.11,18.66
0.71,0.03,19.05
0.7,-0.03,18.72
0.7,-0.11,18.64
0.71,-0.18,18.84
0.7,-0.26,18.77
0.7,-0.33,18.66
0.69,-0.4,18.43
0.7,-0.48,18.66
0.69,-0.55,18.55
0.7,-0.63,18.68
0.7,-0.7,18.63
0.71,-0.78,18.92
0.71,-0.85,18.8
0.7,-0.92,18.7
0.69,-0.98,18.35
0.69,-1.05,18.35
0.69,-1.12,18.3
0.69,-1.2,18.28
0.67,-1.25,17.95
0.7,-1.36,18.53
0.71,-1.45,18.74
0.71,-1.53,18.76
0.68,-1.54,17.97
0.68,-1.63,18.17
0.72,-1.79,19.07
0.74,-1.91,19.5
0.72,-1.95,19.18
0.7,-1.97,18.57
0.72,-2.09,19.01
0.72,-2.18,19.06
0.71,-2.2,18.63
0.71,-2.28,18.6
0.72,-2.39,18.86
0.71,-2.45,18.74
0.69,-2.44,18.06
0.71,-2.58,18.53
0.7,-2.63,18.34
1.88,13.42,52.79
1.89,13.23,53.04
1.89,13.03,53.21
1.9,12.9,53.71
1.9,12.68,53.86
1.93,12.65,54.81
1.91,12.29,54.32
1.95,12.32,55.58
1.97,12.22,56.25
1.96,11.89,55.91
1.95,11.62,55.81
1.97,11.52,56.57
2.04,11.66,58.51
2.05,11.47,58.86
1.98,10.88,57.11
2.05,10.97,58.95
2.04,10.72,58.97
2.1,10.77,60.7
2.05,10.26,59.25
2.11,10.31,61.09
2.12,10.1,61.41
2.14,9.95,62.07
2.13,9.66,61.91
2.18,9.62,63.39
2.21,9.52,64.49
2.23,9.31,64.94
2.25,9.14,65.68
2.26,8.92,66.09
2.27,8.71,66.59
2.27,8.44,66.63
2.28,8.2,66.89
2.29,7.97,67.28
2.35,7.9,69.15
2.39,7.75,70.33
2.34,7.31,68.84
0.65,1.89,19.34
0.74,2.05,21.85
0.69,1.82,20.34
0.68,1.72,20.09
0.68,1.64,20.14
0.67,1.54,19.88
0.65,1.43,19.45
0.65,1.33,19.2
0.67,1.3,19.81
0.66,1.21,19.67
0.65,1.11,19.41
0.66,1.05,19.59
0.65,0.95,19.3
0.64,0.87,19.03
0.64,0.79,19.07
0.66,0.74,19.7
0.64,0.64,19.17
0.64,0.57,19.22
0.64,0.49,19.19
0.64,0.41,19.14
0.64,0.34,19.1
0.63,0.26,18.86
0.64,0.18,19.01
0.62,0.11,18.55
0.63,0.03,18.93
0.63,-0.03,18.96
0.63,-0.11,18.94
0.65,-0.19,19.31
0.63,-0.25,18.69
0.62,-0.33,18.59
0.62,-0.4,18.4
0.63,-0.48,18.76
0.63,-0.55,18.72
0.63,-0.63,18.82
0.62,-0.7,18.62
0.63,-0.78,18.75
0.63,-0.86,18.94
0.62,-0.92,18.61
0.63,-1.01,18.86
0.61,-1.05,18.25
0.61,-1.12,18.28
0.61,-1.2,18.31
0.62,-1.28,18.49
0.64,-1.39,18.97
0.63,-1.44,18.62
0.62,-1.5,18.43
0.64,-1.62,18.88
0.65,-1.72,19.14
0.65,-1.8,19.16
0.66,-1.9,19.46
0.66,-2,19.66
0.67,-2.1,19.79
0.64,-2.08,18.91
0.64,-2.15,18.8
0.65,-2.27,19.17
0.64,-2.3,18.8
0.65,-2.43,19.24
0.65,-2.5,19.17
0.64,-2.55,18.94
0.64,-2.59,18.66
0.62,-2.59,18.11
1.62,13.35,51.56
1.65,13.32,52.4
1.63,12.97,52.01
1.67,13.04,53.3
1.73,13.27,55.28
1.66,12.55,53.32
1.72,12.78,55.39
1.73,12.58,55.59
1.73,12.38,55.86
1.74,12.22,56.27
1.74,11.99,56.41
1.76,11.86,57
1.76,11.63,57.1
1.79,11.57,58.08
1.81,11.48,58.94
1.82,11.34,59.54
1.81,11.02,59.26
1.84,10.96,60.33
1.84,10.72,60.41
1.84,10.44,60.32
1.81,10.06,59.64
1.88,10.19,61.97
1.9,10.03,62.58
1.92,9.9,63.45
1.94,9.72,64.04
1.92,9.38,63.57
1.94,9.22,64.35
2,9.2,66.11
1.98,8.87,65.75
2,8.7,66.53
2.01,8.46,66.79
2.03,8.27,67.48
2.06,8.12,68.56
2.06,7.86,68.74
2.04,7.5,68.08
2.09,7.41,69.87
0.6,1.97,20.11
0.63,1.97,21.03
0.6,1.81,20.22
0.59,1.71,19.97
0.59,1.63,19.95
0.59,1.54,19.92
0.58,1.45,19.74
0.58,1.37,19.73
0.58,1.28,19.55
0.57,1.19,19.38
0.57,1.11,19.32
0.57,1.03,19.27
0.58,0.96,19.5
0.6,0.93,20.46
0.57,0.8,19.36
0.57,0.72,19.27
0.57,0.65,19.27
0.57,0.57,19.17
0.57,0.49,19.23
0.57,0.41,19.19
0.57,0.34,19.16
0.56,0.26,18.98
0.55,0.18,18.72
0.56,0.11,18.95
0.56,0.03,19.08
0.56,-0.03,18.96
0.56,-0.11,18.84
0.56,-0.18,19.01
0.55,-0.25,18.69
0.57,-0.34,19.34
0.55,-0.4,18.59
0.55,-0.48,18.77
0.55,-0.55,18.78
0.55,-0.63,18.77
0.55,-0.7,18.76
0.56,-0.78,18.82
0.55,-0.85,18.69
0.55,-0.92,18.63
0.55,-1,18.66
0.55,-1.07,18.59
0.56,-1.15,18.77
0.56,-1.23,18.8
0.55,-1.3,18.66
0.56,-1.38,18.75
0.55,-1.44,18.58
0.57,-1.56,19.17
0.56,-1.6,18.72
0.57,-1.73,19.25
0.59,-1.86,19.82
0.59,-1.94,19.89
0.58,-1.98,19.41
0.58,-2.06,19.4
0.57,-2.1,19.12
0.57,-2.18,19.09
0.56,-2.24,18.92
0.56,-2.28,18.64
0.57,-2.42,19.15
0.57,-2.48,19
0.57,-2.56,19.01
0.59,-2.71,19.52
0.57,-2.72,18.98
0.58,-2.85,19.36
1.41,13.37,51.66
1.43,13.37,52.63
1.44,13.25,53.14
1.43,12.89,52.69
1.44,12.8,53.34
1.46,12.69,53.91
1.47,12.63,54.74
1.48,12.46,55.08
1.49,12.32,55.58
1.49,12.06,55.54
1.51,12.03,56.59
1.5,11.71,56.26
1.5,11.47,56.35
1.5,11.23,56.38
1.54,11.27,57.88
1.56,11.2,58.85
1.57,11.03,59.29
1.57,10.8,59.43
1.59,10.64,60.02
1.58,10.38,59.97
1.6,10.26,60.8
1.62,10.14,61.64
1.65,10.06,62.79
1.65,9.79,62.8
1.68,9.69,63.89
1.69,9.54,64.65
1.7,9.3,64.91
1.72,9.16,65.85
1.74,8.99,66.61
1.74,8.73,66.79
1.75,8.48,67
1.77,8.31,67.82
1.75,7.98,67.4
1.77,7.76,67.9
1.8,7.61,69.09
1.83,7.48,70.51
1.8,7.08,69.4
0.53,1.93,20.59
0.53,1.83,20.42
0.52,1.72,20.09
0.51,1.62,19.89
0.51,1.53,19.79
0.51,1.45,19.77
0.49,1.33,19.13
0.5,1.27,19.42
0.5,1.19,19.38
0.49,1.11,19.33
